id,text,user,is_hateful
10192,cnew : mecary culpabilise une fois de plus. la délinquance ce n'est quand même pas de faute! elle fait chier cette gauchiste. #cnews,user_7,0
10193,mskn s'en bat les couilles de bassem il nous raconte ça vie le nombre de cas social chez les renois frère,user_14,0
10194,non je ne pense pas. Ça se voit dans beaucoup d'équipes. même lui ne s'est pas attardé sur la cél…,user_14,0
10195,pas mal de rebeus et de renois qui se sont réjouis que bassem se fasse pincer par la dilcra. sauf que c'était p…,user_1,0
10196,découvrez solidarité des femmes burundaises au #burundi. l'association se bat contre les #violencessexuelles de… @url,user_7,0
10197,"Comme tout généralité, cet argument n'en est pas un.",user_9,0
10199,"C'est faux. Pour preuve, des femmes d'autres confessions peuvent porter un voile, chez les chretiennes ou les juives par exemple.",user_6,0
102,@user pareil moi c est tout le temps de la violence genre j assisté à un meurtre,user_9,0
1020,je suis juive et lorsque je vous entends parler d'antisémitisme je ne vois qu'une association gauchiste façon résis…,user_4,0
10200,le racisme est partout j'ai vécu le 93 et ce sont des rebeus qui insultaient de…,user_15,0
10202,@user bah s'ils disent qu'ils ne sont pas français ce sont donc des migrants ? il faut donc les expulser !,user_8,0
10203,sale arabe: un ex-policier condamné pour agression au couteau,user_7,0
10205,@user @user tu crois le gras il se congèle deviens donc dur et qu'il rétrécit ? pays d'attardé la france.,user_8,0
10206,il une question que je pose est-ce que l'expression « t'es un mongol (un guignol un imbécile) » un rappo…,user_5,0
10208,non les médecins doivent pas porter de jugement à l'égard de leurs patients s'ils sont contre l'avortement et refu… @url,user_3,0
1021,lignes quotidiennes par akram belkaïd: polémique autour des prénoms arabes rien de nouveau sous le soleil... (iht… @url,user_13,0
10211,de vers leur pays d'origine : merkel satisfaite d'elle après sa visite à . qu'on en juge…,user_5,0
10212,@user c'est un attardé la vérité tu te souviens en 2015 quand se fait sortir contre la juve le nombre d'occa… @url,user_11,0
10214,rend moi mes sous toi sale juif reptilien sous terre ta grand mère l'ecaille ton grand père la queue de poisson fdp,user_11,0
10215,What is the country of Muslims? The musulmanie?,user_8,0
10216,L'inculte qui a écrit ce msg émet des raccourcis vide de sens en recuisant la femme a un objet qu'elle absurdité!,user_12,0
10217,"The veil is a personal and religious choice. Personally, I've never seen a hijab campaign.",user_12,0
10218,sale arabe ???? et toi t'es quoi ?,user_3,0
10219,"You mix together definitions and you use words that have no meanings, I can invite you to talk about it to have a precise definition.",user_10,0
1022,@user @user @user @user @user @user c'est une double négation espèce d'attardé m… @url,user_13,0
10220,ce qui choque en fait c'est que vous ne parlez que des noirs ... quid des asiats? des rebeus? des indiens? etc ...,user_2,0
10221,la chaine alimentaire ne se definitif pas que sur la necessite alimentaire mais au...,user_5,0
