id,text,user,is_hateful
10713,@user ouiiiii comme les peintures rupestres le bas mongol et le sanscrit? ce comique devrait réviser s… @url,user_4,0
10714,loise mongol,user_7,0
10715,t'es vraiment un c*n toi. appelle ca une fiotte d'ou je viens. tu sais tu dis...,user_14,0
10716,est-ce qu'une catho intégriste qui milite le dimanche contre le droit à l'avortement peut se dire féministe??,user_3,0
10717,@user je lui laisse le bénéfice du doute. je l'ai trouvé plutôt pas mal en première. jusqu'à sa faute de mongol,user_2,0
10718,"Tant qu'une personne respecte la loi, elle a le droit de se vêtir ou d'ailleurs de se dévêtir comme elle le veut.",user_7,0
10719,@user la sphère médiatique c est de la merde et des vendu comme tout les sale noire et arabe qui passe à la… @url,user_7,0
1072,@user @user bah qu'elle viennent tuer alors.. ah bah non je suis securise par des murs que... @url,user_10,0
10720,Not at all the veil and protection.,user_8,0
10721,Que penses tu de la kippa ou du turban sik ou le boubou africain.,user_6,0
10722,maitena biraben.. la rumeur raconte qu en bonne gauchiste elle prévoit de reverser l'intégralité de la somme à des…,user_9,0
10724,je nique ton pere le chameau de ses morts espèce de fils de tournante que tié jvai t'enculer et tu…,user_13,0
10725,@user ptdrrr j'ai juré !!! eh moi je m'attarde même pas jleur donne même pas l'heure ces bouffonnes,user_5,0
10726,c'est archi pas un fantasme débile,user_6,0
10727,"Many values ​​of the French republic are those that Islam is attached: liberty, fraternity, equality.",user_2,0
10728,ah ouais jsavais pas t'as vecu ça jte l'avais dit d'arrêter ce jeu sale mongol en plus la gow l'air archi fraiche,user_12,0
10729,ptdrrrr c'est de l'huile de ricin sale attardé,user_11,0
1073,@user @user @user c'est pas quel pas de cerveau elle est juste féministe laisse la militer sale oppresseur,user_13,0
10730,Lequel?,user_6,0
10731,arretez avec rebeu renoi c comme si tu disai sucré ou salé,user_4,0
10732,bordel les attardé en force,user_10,0
10733,@user @user ils veulent ça des bons petits rebeus de maison,user_10,0
