id,text,user,is_hateful
10017,les français parlent aux français... ils n'y pas de violence policière à ouistreham... je répète...,user_1,0
10018,Je sens un coeur plein de haine. Vous vous sentiriez lésé par votre ombre.,user_4,0
1002,pk faut-il tjrs q les arabes soit pervers mashallah,user_15,0
10020,sur cette coupe moi j'avais entendu que cest parce qu'il revenait d'une blessure au genou et voulait qu'on s'attard…,user_6,0
10021,@user j'ai pas compris la sale arabe tu veu s'tap,user_5,0
10022,Ignorance is the worst disease.,user_8,0
10023,bts quand ils vont arriver le 20 et voir que y'a que des renois et rebeux vont voir flou,user_9,0
10024,les populistes comme tu disils vont sauver ta peau de bobo gauchiste. certains n...attendent que le cha...,user_11,0
10025,donc maintenant les juges ne sont plus gauchistes ? ou est simplement gauchiste celu…,user_12,0
10026,Je me désolidarise de cet acte en tant que musulman.,user_4,0
10027,They are victims of discrimination in hiring.,user_5,0
10028,bon bah il lui que plus qu'une chance à cette attardé,user_2,0
10029,@user nan les renois rebeu que j'ai c'est des rebeu/renoi pas bon del,user_5,0
1003,@user @user @user et dites aussi vive le front national pendant que vous etes ! c'est une histoi... @url,user_10,0
10030,@user il faut effectivement penser globalement et lier le terrorisme l'intégrisme musulman la radicalisation… @url,user_11,0
10031,Quels sont les arguments?!,user_9,0
10032,nous aussi nous luttons contre le colonialisme en l'occurrence la colonisation de peuplement africaine et arabo-mu…,user_2,0
10033,je ne suis pas rendue compte de la violence de cette séance.,user_15,0
10034,mêler islam et violence de manière systémique voilà le but... qu ils utilisent le terme terrorisme... c…,user_2,0
10035,donc elle viens d'insulter les arabes de fdp mais tu propose encore tes bras ?? mdrrrr passe à la maison que je t'e… @url,user_4,0
10036,et elle retour en afrique qui l'attend.,user_10,0
