id,text,user,is_hateful
10094,vous comprenez tout de travers. il n'appelle pas les africains à franciser leurs noms…,user_4,0
10096,va recommencer @user la traite arabe s'étale sur une période allant du vii ème siècle jusqu'en 1920. e… @url,user_11,0
10097,sale raciste je suis amazigh et je ne stigmatise pas les arabes et puisque tu es contre les a…,user_14,0
10098,ah oui exact j...avais pas compris ton premier tweet,user_4,0
10099,Faite vous la différence entre arabe et musulman?,user_11,0
101,us #pittsburgh 11 morts dans l'attaque de la synagogue #treeoflife assaillant arrêté un néo nazi complotiste anti… @url,user_5,0
1010,@user vous sous entendez donc que quand les musulmans nous disent le terrorisme c'est pas l'islam ils mentent ???,user_11,0
10100,"\"les propos de zemmour sont inadmissibles mais en parle des \"\"sale français\"\" des \"\"je suis plus français que t…\"",user_2,0
10101,"False, it is completely a personal act.",user_8,0
10102,It is a pity to see that people are not as respectful of Muslim women in a country that is supposed to defend human rights.,user_12,0
10103,Faire le jeu de la division empêche d'avancer ensemble sur les questions de racisme et les questions sociales.,user_1,0
10104,Il semblerait que vous connaissez pas la définition de la laicité.,user_7,0
10105,pk les chats noir ont quasiment tous une tête d'attardé,user_15,0
10106,ce n'est pas un affreux gauchiste qui dit ça mais un universitaire très mesuré.,user_15,0
10107,je peux presque comprendre qu'on soit contre l'avortement. mais sortir des âneries pareils pour défendre son point… @url,user_1,0
10108,"No, studies show that most terrorists are not Muslims (separatists for example).",user_8,0
10109,"C'est une idée reçu. Énormément de femmes voilées ont une vie active,.",user_11,0
1011,si il une fille j'espère du fond de mon coeur qu'elle se marie avec un noir ou un arabe et enfante de 12 enfants… @url,user_4,0
10110,@user @user #macron est un enfant gâté un adolescent attardé il n'accepte pas qu'on lui dise non o… @url,user_7,0
